"rate","time"
"43001.1","2023-12-14 23:43:27.822+00"
"42985","2023-12-14 23:43:59.117+00"
"42993.49","2023-12-14 23:44:29.298+00"
"42993.93","2023-12-14 23:45:00.323+00"
"42970.61","2023-12-14 23:45:30.495+00"
"42999.04","2023-12-14 23:46:01.054+00"
"43001.37","2023-12-14 23:46:31.18+00"
"43001.1","2023-12-14 23:47:01.428+00"
"43007.67","2023-12-14 23:47:31.805+00"
"42996.53","2023-12-14 23:48:02.051+00"
"42983.03","2023-12-14 23:48:32.187+00"
"42961.61","2023-12-14 23:49:02.914+00"
"42991.02","2023-12-14 23:49:33.56+00"
"42991.83","2023-12-14 23:50:04.135+00"
"42992.93","2023-12-14 23:50:34.771+00"
"43010.39","2023-12-14 23:51:05.908+00"
"43010.72","2023-12-14 23:51:36.038+00"
"43003.94","2023-12-14 23:52:06.047+00"
"43017.68","2023-12-14 23:52:37.109+00"
"43002.81","2023-12-14 23:53:07.148+00"
"43006.06","2023-12-14 23:53:37.299+00"
"43013.43","2023-12-14 23:54:07.886+00"
"43013.41","2023-12-14 23:54:39.671+00"
"43007.63","2023-12-14 23:55:09.731+00"
"43029.47","2023-12-14 23:55:40.032+00"
"43029.01","2023-12-14 23:56:10.474+00"
"43025.17","2023-12-14 23:56:40.905+00"
"43015.39","2023-12-14 23:57:11.539+00"
"43029.92","2023-12-14 23:57:41.739+00"
"43027.81","2023-12-14 23:58:12.011+00"
"43020.58","2023-12-14 23:58:42.093+00"
"43035","2023-12-14 23:59:12.748+00"
"43027.5","2023-12-14 23:59:42.81+00"
"43034.73","2023-12-15 00:00:13.256+00"
"43044.11","2023-12-15 00:00:43.264+00"
"43023.6","2023-12-15 00:01:13.287+00"
"43020.55","2023-12-15 00:01:44.539+00"
"42990.31","2023-12-15 00:02:14.717+00"
"42978.57","2023-12-15 00:02:44.892+00"
"42966.59","2023-12-15 00:03:16.005+00"
"42978.27","2023-12-15 00:03:46.27+00"
"42982.2","2023-12-15 00:04:17.557+00"
"42967.24","2023-12-15 00:04:48.613+00"
"42967.24","2023-12-15 00:05:18.723+00"
"42968.13","2023-12-15 00:05:49.164+00"
"42989","2023-12-15 00:06:20.208+00"
"43013.27","2023-12-15 00:06:50.491+00"
"43012.29","2023-12-15 00:07:20.756+00"
"42990.76","2023-12-15 00:07:50.866+00"
"42988.15","2023-12-15 00:08:22.718+00"
"42995.5","2023-12-15 00:08:52.829+00"
"43010.19","2023-12-15 00:09:23.203+00"
"42985.32","2023-12-15 00:09:53.258+00"
"42983.81","2023-12-15 00:10:23.904+00"
"42992.88","2023-12-15 00:10:54.597+00"
"42996.81","2023-12-15 00:11:24.697+00"
"43013.33","2023-12-15 00:11:54.778+00"
"43034.39","2023-12-15 00:12:25.197+00"
"43029.45","2023-12-15 00:12:55.21+00"
"43038.78","2023-12-15 00:13:25.829+00"
"43035.08","2023-12-15 00:13:55.84+00"
"43036.44","2023-12-15 00:14:26.171+00"
"43028.91","2023-12-15 00:14:56.636+00"
"43043.82","2023-12-15 00:15:26.66+00"
"43058.82","2023-12-15 00:15:57.282+00"
"43064.91","2023-12-15 00:16:28.046+00"
"43073.51","2023-12-15 00:16:58.129+00"
"43065","2023-12-15 00:17:28.854+00"
"43055","2023-12-15 00:17:59.038+00"
"43070.47","2023-12-15 00:18:29.447+00"
"43061.93","2023-12-15 00:18:59.731+00"
"43073.63","2023-12-15 00:19:30.225+00"
"43084.04","2023-12-15 00:20:02.18+00"
"43066.02","2023-12-15 00:20:32.629+00"
"43058.01","2023-12-15 00:21:02.666+00"
"43018.31","2023-12-15 00:21:32.745+00"
"43006.34","2023-12-15 00:22:03.63+00"
"42998.33","2023-12-15 00:22:34.253+00"
"43012.75","2023-12-15 00:23:04.431+00"
"43010.48","2023-12-15 00:23:34.575+00"
"43009","2023-12-15 00:24:07.109+00"
"43002.94","2023-12-15 00:24:39.713+00"
"43008.9","2023-12-15 00:25:10.962+00"
"43036.63","2023-12-15 00:25:41.971+00"
"43031.74","2023-12-15 00:26:12.322+00"
"43025.75","2023-12-15 00:26:42.42+00"
"43041.8","2023-12-15 00:27:12.455+00"
"43060.05","2023-12-15 00:27:42.621+00"
"43074.11","2023-12-15 00:28:13.505+00"
"43078.97","2023-12-15 00:28:44.114+00"
"43084.81","2023-12-15 00:29:14.835+00"
"43081.63","2023-12-15 00:29:45.713+00"
"43077.21","2023-12-15 00:30:15.886+00"
"43076.99","2023-12-15 00:30:45.933+00"
"43080.62","2023-12-15 00:31:16.828+00"
"43064.37","2023-12-15 00:31:47.891+00"
"43060.43","2023-12-15 00:32:18.043+00"
"43078","2023-12-15 00:32:48.121+00"
"43043.17","2023-12-15 00:33:18.489+00"
"43039.9","2023-12-15 00:33:50.409+00"
"43046","2023-12-15 00:34:20.425+00"
"43026.71","2023-12-15 00:34:50.987+00"
"43018.65","2023-12-15 00:35:21.28+00"
"43026.97","2023-12-15 00:35:51.888+00"
"43045.5","2023-12-15 00:36:22.327+00"
"43025.9","2023-12-15 00:36:52.584+00"
"42999.92","2023-12-15 00:37:23.865+00"
"43016.3","2023-12-15 00:37:54.129+00"
"42990","2023-12-15 00:38:24.151+00"
"42949.49","2023-12-15 00:38:55.198+00"
"42924","2023-12-15 00:39:25.347+00"
"42924.51","2023-12-15 00:39:55.748+00"
"42934.3","2023-12-15 00:40:26.255+00"
"42950.64","2023-12-15 00:40:56.29+00"
"42923.2","2023-12-15 00:41:26.397+00"
"42945.6","2023-12-15 00:41:57.292+00"
"42950.3","2023-12-15 00:42:28.487+00"
"42942.64","2023-12-15 00:42:59.25+00"
"42933.68","2023-12-15 00:43:30.39+00"
"42940.19","2023-12-15 00:44:02.007+00"
"42932.86","2023-12-15 00:44:32.333+00"
"42950.88","2023-12-15 00:45:03.39+00"
"42960.23","2023-12-15 00:45:33.565+00"
"42980.2","2023-12-15 00:46:03.629+00"
"43016","2023-12-15 00:46:34.343+00"
"43012","2023-12-15 00:47:04.669+00"
"42990.8","2023-12-15 00:47:34.747+00"
"42984.27","2023-12-15 00:48:04.777+00"
"42975.39","2023-12-15 00:48:35.003+00"
"42974.99","2023-12-15 00:49:05.019+00"
"42962.14","2023-12-15 00:49:36.072+00"
"42939.62","2023-12-15 00:50:06.343+00"
"42941.87","2023-12-15 00:50:36.36+00"
"42957.84","2023-12-15 00:51:06.928+00"
"42963.91","2023-12-15 00:51:37.056+00"
"42972.26","2023-12-15 00:52:09.355+00"
"42967.48","2023-12-15 00:52:40.074+00"
"42986.9","2023-12-15 00:53:10.479+00"
"42971","2023-12-15 00:53:40.493+00"
"42947.42","2023-12-15 00:54:10.603+00"
"42939.43","2023-12-15 00:54:41.079+00"
"42933.47","2023-12-15 00:55:11.708+00"
"42927.59","2023-12-15 00:55:41.746+00"
"42939.68","2023-12-15 00:56:11.956+00"
"42905.99","2023-12-15 00:56:42.641+00"
"42920","2023-12-15 00:57:13.113+00"
"42924.48","2023-12-15 00:57:43.482+00"
"42915.33","2023-12-15 00:58:14.006+00"
"42931.2","2023-12-15 00:58:44.965+00"
"42902.02","2023-12-15 00:59:15.407+00"
"42895","2023-12-15 00:59:45.885+00"
"42899.79","2023-12-15 01:00:16.252+00"
"42900.27","2023-12-15 01:00:47.176+00"
"42900.27","2023-12-15 01:01:18.308+00"
"42887.74","2023-12-15 01:01:48.562+00"
"42894.55","2023-12-15 01:02:18.847+00"
"42913.8","2023-12-15 01:02:49.394+00"
"42906.21","2023-12-15 01:03:20.023+00"
"42923.36","2023-12-15 01:03:51.722+00"
"42936.74","2023-12-15 01:04:22.492+00"
"42941.46","2023-12-15 01:04:52.544+00"
"42928.73","2023-12-15 01:05:23.364+00"
"42938.16","2023-12-15 01:05:53.481+00"
"42929.49","2023-12-15 01:06:23.492+00"
"42945.95","2023-12-15 01:06:53.782+00"
"42933.79","2023-12-15 01:07:23.873+00"
"42936","2023-12-15 01:07:53.974+00"
"42927.79","2023-12-15 01:08:24.816+00"
"42927.08","2023-12-15 01:08:56.342+00"
"42940.83","2023-12-15 01:09:27.272+00"
"42940.08","2023-12-15 01:09:58.278+00"
"42925.67","2023-12-15 01:10:28.406+00"
"42944.65","2023-12-15 01:10:58.656+00"
"42943.97","2023-12-15 01:11:30.524+00"
"42948.4","2023-12-15 01:12:01.11+00"
"42940","2023-12-15 01:12:31.604+00"
"42919.28","2023-12-15 01:13:01.633+00"
"42937.97","2023-12-15 01:13:32.59+00"
"42934.6","2023-12-15 01:14:02.88+00"
"42944.1","2023-12-15 01:14:33.655+00"
"42938.86","2023-12-15 01:15:04.057+00"
"42942","2023-12-15 01:15:35.026+00"
"42955.91","2023-12-15 01:16:06.112+00"
"42966.52","2023-12-15 01:16:36.245+00"
"42965.03","2023-12-15 01:17:06.785+00"
"42966.18","2023-12-15 01:17:37.146+00"
"42972.26","2023-12-15 01:18:08.46+00"
"42993.9","2023-12-15 01:18:38.662+00"
"43004","2023-12-15 01:19:08.97+00"
"43000.57","2023-12-15 01:19:39.091+00"
"42979.7","2023-12-15 01:20:09.485+00"
"42987.87","2023-12-15 01:20:39.93+00"
"42987.5","2023-12-15 01:21:10.296+00"
"42990.95","2023-12-15 01:21:40.763+00"
"42999.71","2023-12-15 01:22:10.889+00"
"43024","2023-12-15 01:22:41.289+00"
"43018.54","2023-12-15 01:23:12.076+00"
"43017.5","2023-12-15 01:23:43.784+00"
"43018.93","2023-12-15 01:24:13.938+00"
"43011.24","2023-12-15 01:24:44.083+00"
"43010.82","2023-12-15 01:25:14.095+00"
"43010.09","2023-12-15 01:25:44.519+00"
"43011.49","2023-12-15 01:26:16.633+00"
"43024.14","2023-12-15 01:26:46.741+00"
"43035.45","2023-12-15 01:27:16.793+00"
"43035.58","2023-12-15 01:27:47.058+00"
"43035.7","2023-12-15 01:28:17.77+00"
"43034.39","2023-12-15 01:28:48.163+00"
"43036.93","2023-12-15 01:29:19.108+00"
"43037.9","2023-12-15 01:29:50.443+00"
"43050.3","2023-12-15 01:30:20.739+00"
"43045.59","2023-12-15 01:30:54.108+00"
"43027.62","2023-12-15 01:31:24.136+00"
"43022.71","2023-12-15 01:31:55.766+00"
"43020.26","2023-12-15 01:32:25.872+00"
"43027.3","2023-12-15 01:32:56.56+00"
"43038.45","2023-12-15 01:33:27.745+00"
"43035.88","2023-12-15 01:33:57.872+00"
"43027.11","2023-12-15 01:34:28.724+00"
"43031.32","2023-12-15 01:35:00.165+00"
"43028.66","2023-12-15 01:35:30.501+00"
"43007.25","2023-12-15 01:36:01.235+00"
"43006.35","2023-12-15 01:36:31.562+00"
"42989.04","2023-12-15 01:37:01.816+00"
"42986.69","2023-12-15 01:37:32.071+00"
"42997","2023-12-15 01:38:02.118+00"
"43002.16","2023-12-15 01:38:32.152+00"
"43009.55","2023-12-15 01:39:02.453+00"
"43009.33","2023-12-15 01:39:32.459+00"
"43009.63","2023-12-15 01:40:02.61+00"
"43017.35","2023-12-15 01:40:33.602+00"
"43025.09","2023-12-15 01:41:03.808+00"
"43024.98","2023-12-15 01:41:34.379+00"
"43024.92","2023-12-15 01:42:04.578+00"
"43020.7","2023-12-15 01:42:35.438+00"
"42985.33","2023-12-15 01:43:05.682+00"
"42984.91","2023-12-15 01:43:35.704+00"
"42991.02","2023-12-15 01:44:06.302+00"
"42970.97","2023-12-15 01:44:36.808+00"
"42991.22","2023-12-15 01:45:07.184+00"
"42983.79","2023-12-15 01:45:37.232+00"
"42977.58","2023-12-15 01:46:07.501+00"
"42991.27","2023-12-15 01:46:37.669+00"
"42993.05","2023-12-15 01:47:09.945+00"
"43006.92","2023-12-15 01:47:40.11+00"
"42992.64","2023-12-15 01:48:10.6+00"
"42999.5","2023-12-15 01:48:40.709+00"
"42976.41","2023-12-15 01:49:12.062+00"
"42973.3","2023-12-15 01:49:43.409+00"
"42976.54","2023-12-15 01:50:16.373+00"
"42979.2","2023-12-15 01:50:47.073+00"
"42984.2","2023-12-15 01:51:17.566+00"
"42977.27","2023-12-15 01:51:50.46+00"
"42986.17","2023-12-15 01:52:21.721+00"
"42980.81","2023-12-15 01:52:51.97+00"
"42975.98","2023-12-15 01:53:22.184+00"
"42957.56","2023-12-15 01:53:52.398+00"
"42954.82","2023-12-15 01:54:22.406+00"
"42942.53","2023-12-15 01:54:53.043+00"
"42941.12","2023-12-15 01:55:24.013+00"
"42936.48","2023-12-15 01:55:54.154+00"
"42949.38","2023-12-15 01:56:24.265+00"
"42953.74","2023-12-15 01:56:54.295+00"
"42965.51","2023-12-15 01:57:25.126+00"
"42970.94","2023-12-15 01:57:55.992+00"
"42958.99","2023-12-15 01:58:27.291+00"
"42961.12","2023-12-15 01:58:57.743+00"
"42956.31","2023-12-15 01:59:28.084+00"
"42979.47","2023-12-15 01:59:59.294+00"
"42984.88","2023-12-15 02:00:29.829+00"
"42980.45","2023-12-15 02:01:00.145+00"
"42974.75","2023-12-15 02:01:30.613+00"
"42993.11","2023-12-15 02:02:01.165+00"
"42965","2023-12-15 02:02:31.265+00"
"43002.25","2023-12-15 02:03:01.682+00"
"43001.4","2023-12-15 02:03:32.282+00"
"43001.69","2023-12-15 02:04:02.603+00"
"42988.71","2023-12-15 02:04:32.799+00"
"42971.09","2023-12-15 02:05:03.975+00"
"42973.32","2023-12-15 02:05:34.607+00"
"42995.19","2023-12-15 02:06:04.87+00"
"42990.82","2023-12-15 02:06:35.459+00"
"42987.66","2023-12-15 02:07:06.517+00"
"42991.83","2023-12-15 02:07:36.838+00"
"42992.28","2023-12-15 02:08:08.334+00"
"42982.76","2023-12-15 02:08:38.943+00"
"42958.44","2023-12-15 02:09:09.917+00"
"42948.88","2023-12-15 02:09:39.948+00"
"42926.1","2023-12-15 02:10:10.751+00"
"42915.51","2023-12-15 02:10:42.088+00"
"42884.3","2023-12-15 02:11:12.722+00"
"42879.78","2023-12-15 02:11:43.107+00"
"42855","2023-12-15 02:12:13.11+00"
"42854.73","2023-12-15 02:12:43.307+00"
"42869.17","2023-12-15 02:13:13.921+00"
"42850.45","2023-12-15 02:13:44.103+00"
"42876.7","2023-12-15 02:14:14.194+00"
"42870.53","2023-12-15 02:14:44.463+00"
"42868.58","2023-12-15 02:15:14.502+00"
"42886.35","2023-12-15 02:15:45.677+00"
"42908.62","2023-12-15 02:16:15.842+00"
"42904.22","2023-12-15 02:16:45.983+00"
"42898.94","2023-12-15 02:17:16.158+00"
"42898.25","2023-12-15 02:17:46.746+00"
"42885.89","2023-12-15 02:18:16.906+00"
"42882.62","2023-12-15 02:18:47.222+00"
"42865.98","2023-12-15 02:19:17.899+00"
"42891.8","2023-12-15 02:19:48.014+00"
"42909","2023-12-15 02:20:18.861+00"
"42900.11","2023-12-15 02:20:49.259+00"
"42898.38","2023-12-15 02:21:19.677+00"
"42878.48","2023-12-15 02:21:51.094+00"
"42889","2023-12-15 02:22:21.36+00"
"42872.05","2023-12-15 02:22:51.376+00"
"42873.8","2023-12-15 02:23:22.019+00"
"42846.86","2023-12-15 02:23:52.402+00"
"42858.63","2023-12-15 02:24:22.969+00"
"42850.1","2023-12-15 02:24:53.246+00"
"42862.92","2023-12-15 02:25:23.752+00"
"42862.5","2023-12-15 02:25:53.803+00"
"42881.79","2023-12-15 02:26:25.037+00"
"42885.92","2023-12-15 02:26:55.358+00"
"42883.7","2023-12-15 02:27:26.323+00"
"42885.32","2023-12-15 02:27:56.753+00"
"42880.37","2023-12-15 02:28:26.794+00"
"42880.54","2023-12-15 02:28:57.595+00"
"42879.23","2023-12-15 02:29:27.782+00"
"42877.23","2023-12-15 02:29:59.305+00"
"42878.14","2023-12-15 02:30:29.369+00"
"42855.86","2023-12-15 02:30:59.653+00"
"42893","2023-12-15 02:31:30.816+00"
"42910.3","2023-12-15 02:32:00.964+00"
"42913.53","2023-12-15 02:32:31.112+00"
"42918.15","2023-12-15 02:33:01.968+00"
"42920.58","2023-12-15 02:33:32.203+00"
"42915.79","2023-12-15 02:34:03.585+00"
"42916.9","2023-12-15 02:34:33.59+00"
"42907.29","2023-12-15 02:35:03.767+00"
"42933.13","2023-12-15 02:35:34.003+00"
"42924.6","2023-12-15 02:36:04.445+00"
"42925.51","2023-12-15 02:36:34.527+00"
"42930.58","2023-12-15 02:37:06.814+00"
"42930","2023-12-15 02:37:37.013+00"
"42933.31","2023-12-15 02:38:07.036+00"
"42935.4","2023-12-15 02:38:37.259+00"
"42928.14","2023-12-15 02:39:07.331+00"
"42922.57","2023-12-15 02:39:38.221+00"
"42921.52","2023-12-15 02:40:08.427+00"
"42918.91","2023-12-15 02:40:39.399+00"
"42922.14","2023-12-15 02:41:09.958+00"
"42928.97","2023-12-15 02:41:41.198+00"
"42928.24","2023-12-15 02:42:11.778+00"
"42931.63","2023-12-15 02:42:42.142+00"
"42955","2023-12-15 02:43:12.886+00"
"42935.56","2023-12-15 02:43:43.028+00"
"42933.07","2023-12-15 02:44:13.16+00"
"42931.07","2023-12-15 02:44:43.342+00"
"42927.66","2023-12-15 02:45:13.826+00"
"42939.1","2023-12-15 02:45:44.908+00"
"42935.67","2023-12-15 02:46:15.297+00"
"42937.51","2023-12-15 02:46:46.069+00"
"42943.1","2023-12-15 02:47:16.503+00"
"42933","2023-12-15 02:47:46.585+00"
"42940.11","2023-12-15 02:48:17.183+00"
"42919.12","2023-12-15 02:48:47.46+00"
"42917.12","2023-12-15 02:49:17.928+00"
"42918.77","2023-12-15 02:49:48.02+00"
"42918.84","2023-12-15 02:50:18.272+00"
"42919.45","2023-12-15 02:50:48.858+00"
"42918.18","2023-12-15 02:51:19.582+00"
"42919.79","2023-12-15 02:51:49.612+00"
"42918.89","2023-12-15 02:52:20.261+00"
"42921.57","2023-12-15 02:52:51.387+00"
"42915.24","2023-12-15 02:53:21.517+00"
"42917.98","2023-12-15 02:53:51.772+00"
"42915.16","2023-12-15 02:54:22.315+00"
"42919.07","2023-12-15 02:54:52.361+00"
"42913.99","2023-12-15 02:55:23.321+00"
"42912.14","2023-12-15 02:55:53.597+00"
"42911.27","2023-12-15 02:56:25.937+00"
"42904.67","2023-12-15 02:56:57.048+00"
"42894.25","2023-12-15 02:57:27.161+00"
"42903.08","2023-12-15 02:57:57.508+00"
"42909","2023-12-15 02:58:28.193+00"
"42899.57","2023-12-15 02:58:58.448+00"
"42885","2023-12-15 02:59:29.023+00"
"42881","2023-12-15 02:59:59.755+00"
"42865.08","2023-12-15 03:00:30.36+00"
"42846.41","2023-12-15 03:01:00.693+00"
"42844.43","2023-12-15 03:01:30.737+00"
"42851.85","2023-12-15 03:02:00.88+00"
"42852.7","2023-12-15 03:02:31.449+00"
"42850.72","2023-12-15 03:03:01.752+00"
"42853.38","2023-12-15 03:03:32.346+00"
"42849.5","2023-12-15 03:04:02.45+00"
"42852.02","2023-12-15 03:04:32.473+00"
"42862.67","2023-12-15 03:05:02.589+00"
"42861.14","2023-12-15 03:05:34.619+00"
"42865.49","2023-12-15 03:06:04.911+00"
"42879.12","2023-12-15 03:06:39.248+00"
"42892.4","2023-12-15 03:07:09.462+00"
"42859.73","2023-12-15 03:07:39.485+00"
"42859.79","2023-12-15 03:08:09.965+00"
"42877.89","2023-12-15 03:08:41.508+00"
"42880","2023-12-15 03:09:12.073+00"
"42862.15","2023-12-15 03:09:42.112+00"
"42855","2023-12-15 03:10:12.167+00"
"42859.66","2023-12-15 03:10:42.588+00"
"42873.43","2023-12-15 03:11:13.301+00"
"42870.9","2023-12-15 03:11:43.459+00"
"42872.22","2023-12-15 03:12:15.435+00"
"42880.31","2023-12-15 03:12:45.465+00"
"42876","2023-12-15 03:13:15.84+00"
"42882.3","2023-12-15 03:13:46.637+00"
"42844.64","2023-12-15 03:14:17.104+00"
"42844.81","2023-12-15 03:14:47.813+00"
"42837.33","2023-12-15 03:15:17.835+00"
"42835","2023-12-15 03:15:47.883+00"
"42652.95","2023-12-15 03:16:17.925+00"
"42746.54","2023-12-15 03:16:48.048+00"
"42721.85","2023-12-15 03:17:18.293+00"
"42701","2023-12-15 03:17:49.084+00"
"42728.89","2023-12-15 03:18:19.641+00"
"42754.34","2023-12-15 03:18:49.916+00"
"42777.64","2023-12-15 03:19:20.783+00"
"42779.59","2023-12-15 03:19:53.76+00"
"42803.92","2023-12-15 03:20:23.885+00"
"42806.66","2023-12-15 03:20:54.929+00"
"42819","2023-12-15 03:21:24.946+00"
"42806.13","2023-12-15 03:21:56.159+00"
"42777.01","2023-12-15 03:22:27.856+00"
"42787","2023-12-15 03:22:59.914+00"
"42751.17","2023-12-15 03:23:30.214+00"
"42719.78","2023-12-15 03:24:01.19+00"
"42742.16","2023-12-15 03:24:32.048+00"
"42771.18","2023-12-15 03:25:02.117+00"
"42775.86","2023-12-15 03:25:32.67+00"
"42799.62","2023-12-15 03:26:02.701+00"
"42788.91","2023-12-15 03:26:34.168+00"
"42794.1","2023-12-15 03:27:04.255+00"
"42782.26","2023-12-15 03:27:34.863+00"
"42774.76","2023-12-15 03:28:04.958+00"
"42771.74","2023-12-15 03:28:35.126+00"
"42773.19","2023-12-15 03:29:05.838+00"
"42773.5","2023-12-15 03:29:36.028+00"
"42796.2","2023-12-15 03:30:06.095+00"
"42786.14","2023-12-15 03:30:36.955+00"
"42791.61","2023-12-15 03:31:07.102+00"
"42788.29","2023-12-15 03:31:38.749+00"
"42790.5","2023-12-15 03:32:09.32+00"
"42794.98","2023-12-15 03:32:39.646+00"
"42781.07","2023-12-15 03:33:10.081+00"
"42777.1","2023-12-15 03:33:40.598+00"
"42755.06","2023-12-15 03:34:10.945+00"
"42718.36","2023-12-15 03:34:41.076+00"
"42773","2023-12-15 03:35:12.214+00"
"42731.6","2023-12-15 03:35:43.458+00"
"42727.37","2023-12-15 03:36:14.336+00"
"42727.57","2023-12-15 03:36:44.527+00"
"42715.43","2023-12-15 03:37:14.692+00"
"42703.1","2023-12-15 03:37:45.104+00"
"42686.93","2023-12-15 03:38:15.39+00"
"42710.79","2023-12-15 03:38:45.808+00"
"42701.99","2023-12-15 03:39:16.129+00"
"42733.63","2023-12-15 03:39:46.239+00"
"42772.05","2023-12-15 03:40:16.389+00"
"42746.5","2023-12-15 03:40:47.106+00"
"42762.3","2023-12-15 03:41:18.545+00"
"42766.34","2023-12-15 03:41:49.913+00"
"42746.74","2023-12-15 03:42:20.258+00"
"42743.77","2023-12-15 03:42:50.725+00"
"42738.36","2023-12-15 03:43:21.608+00"
"42764.58","2023-12-15 03:43:51.959+00"
"42775.38","2023-12-15 03:44:23.014+00"
"42776.69","2023-12-15 03:44:53.62+00"
"42782.1","2023-12-15 03:45:23.958+00"
"42788.96","2023-12-15 03:45:54.406+00"
"42791.6","2023-12-15 03:46:29.224+00"
"42771.91","2023-12-15 03:46:59.71+00"
"42751.04","2023-12-15 03:47:29.982+00"
"42756.66","2023-12-15 03:48:01.406+00"
"42769","2023-12-15 03:48:33.937+00"
"42731.7","2023-12-15 03:49:04.139+00"
"42724.68","2023-12-15 03:49:34.169+00"
"42736.03","2023-12-15 03:50:04.333+00"
"42733.55","2023-12-15 03:50:34.818+00"
"42751.75","2023-12-15 03:51:04.84+00"
"42806","2023-12-15 03:51:36.663+00"
"42804.84","2023-12-15 03:52:07.136+00"
"42795.57","2023-12-15 03:52:37.691+00"
"42807.62","2023-12-15 03:53:08.208+00"
"42802.7","2023-12-15 03:53:39.356+00"
"42793.94","2023-12-15 03:54:09.459+00"
"42795.21","2023-12-15 03:54:39.596+00"
"42794.94","2023-12-15 03:55:09.761+00"
"42776","2023-12-15 03:55:40.266+00"
"42777.25","2023-12-15 03:56:11.342+00"
"42770.6","2023-12-15 03:56:42.013+00"
"42793.79","2023-12-15 03:57:12.507+00"
"42798.25","2023-12-15 03:57:42.882+00"
"42790.59","2023-12-15 03:58:13.433+00"
"42800.05","2023-12-15 03:58:43.983+00"
"42797.82","2023-12-15 03:59:14.833+00"
"42773.38","2023-12-15 03:59:45.437+00"
"42797.24","2023-12-15 04:00:15.459+00"
"42797.74","2023-12-15 04:00:45.544+00"
"42796.7","2023-12-15 04:01:15.927+00"
"42791.95","2023-12-15 04:01:47.273+00"
"42794.45","2023-12-15 04:02:17.447+00"
"42774.83","2023-12-15 04:02:48.406+00"
"42794.2","2023-12-15 04:03:21.627+00"
"42798.89","2023-12-15 04:03:53.217+00"
"42770.95","2023-12-15 04:04:23.857+00"
"42765.93","2023-12-15 04:04:54.686+00"
"42749.46","2023-12-15 04:05:26.426+00"
"42736.69","2023-12-15 04:05:56.745+00"
"42720.72","2023-12-15 04:06:27.607+00"
"42713.05","2023-12-15 04:06:58.365+00"
"42708.79","2023-12-15 04:07:29.496+00"
"42715.93","2023-12-15 04:07:59.737+00"
"42743.74","2023-12-15 04:08:29.794+00"
"42763","2023-12-15 04:09:00.105+00"
"42755.06","2023-12-15 04:09:30.147+00"
"42743.52","2023-12-15 04:10:00.791+00"
"42742.16","2023-12-15 04:10:31.433+00"
"42739.01","2023-12-15 04:11:02.627+00"
"42758.69","2023-12-15 04:11:32.65+00"
"42766.81","2023-12-15 04:12:03.296+00"
"42774.32","2023-12-15 04:12:33.681+00"
"42782.76","2023-12-15 04:13:03.88+00"
"42781.06","2023-12-15 04:13:35.556+00"
"42781.57","2023-12-15 04:14:05.873+00"
"42790.83","2023-12-15 04:14:36.066+00"
"42801.58","2023-12-15 04:15:06.081+00"
"42788.63","2023-12-15 04:15:36.412+00"
"42789.26","2023-12-15 04:16:06.905+00"
"42779.53","2023-12-15 04:16:37.955+00"
"42773.1","2023-12-15 04:17:08.75+00"
"42766.82","2023-12-15 04:17:39.786+00"
"42748.9","2023-12-15 04:18:10.705+00"
"42769.14","2023-12-15 04:18:41.535+00"
"42768.71","2023-12-15 04:19:11.97+00"
"42745.41","2023-12-15 04:19:42.78+00"
"42743.99","2023-12-15 04:20:13.831+00"
"42739.7","2023-12-15 04:20:43.86+00"
"42741.3","2023-12-15 04:21:14.03+00"
"42773","2023-12-15 04:21:44.051+00"
"42775.05","2023-12-15 04:22:14.598+00"
"42782.16","2023-12-15 04:22:44.964+00"
"42779.91","2023-12-15 04:23:15.199+00"
"42768.43","2023-12-15 04:23:45.518+00"
"42767.48","2023-12-15 04:24:16.201+00"
"42749.71","2023-12-15 04:24:47.801+00"
